,col_name,feature_importance_vals
4859,LAMB1,1.8673561863981657e-05
3723,GNAI3,1.8653875674509926e-05
84,ACAT1,1.8643439879567197e-05
4385,IL2RG,1.8630031088990177e-05
10142,UBE2V1,1.8610898571655644e-05
7008,POM121C,1.8609914442672213e-05
10120,UBE2E1,1.8606977457753698e-05
486,APH1A,1.8598654931003887e-05
4542,ITGB7,1.8574846276919742e-05
8975,SRPRB,1.85351292642291e-05
4842,KSR1,1.8502606036244846e-05
769,ATP6V0D1,1.8454489012279614e-05
634,ARPC1B,1.844331084102945e-05
846,BAD,1.8431745839163884e-05
5272,MAPK11,1.8416517224527898e-05
2513,DLG1,1.8415002500270762e-05
6523,PCGF2,1.840615866993945e-05
6275,NUP107,1.839927105551535e-05
6109,NLRC5,1.8378361242482172e-05
4540,ITGB5,1.8366606603264628e-05
7379,PTTG1,1.8334262304770404e-05
1680,CDKN2A,1.8327006317082788e-05
2580,DNM1,1.8324740016431372e-05
1512,CCND3,1.831013882714125e-05
2204,CTSS,1.8308546666693323e-05
2026,COPS4,1.830509781532131e-05
5740,MTHFD2L,1.8271212829561712e-05
6829,PLA2G4F,1.82704739885208e-05
7903,RPL18,1.826655979148593e-05
10231,UQCR10,1.8208190209992955e-05
7946,RPLP2,1.8207781662427944e-05
7928,RPL35,1.8206228070137234e-05
2783,EGR1,1.8176209612523584e-05
1997,COL5A2,1.811445657361551e-05
4102,HIST1H4B,1.8080405289293384e-05
9840,TRAF6,1.807945520008266e-05
6062,NFYA,1.8075509375834124e-05
10332,VCP,1.803311323381142e-05
4479,IRAK1,1.8028282011291944e-05
1374,CASP10,1.8005359024378174e-05
2153,CSNK1E,1.7981395524038556e-05
9412,TGFB2,1.7964809437496745e-05
7172,PRKAG2,1.7959179852438795e-05
4089,HIST1H2BM,1.7955149999119377e-05
7438,RAB11FIP4,1.7950614440496508e-05
7897,RPL12,1.7949589943100363e-05
6930,PMS2,1.7942442382963444e-05
8584,SLC35B3,1.7915927378672116e-05
8956,SREBF1,1.7884068922477616e-05
1380,CASP8,1.78563481501197e-05
1996,COL5A1,1.7855146080755993e-05
642,ARRB2,1.780602269510959e-05
2590,DOCK1,1.77646513106375e-05
10235,UQCRC2,1.7755974302547683e-05
2404,DDX58,1.7755799544042578e-05
5806,MYH9,1.7688037594486817e-05
6746,PIAS4,1.7686092580121866e-05
2952,ERBB2,1.7673549022325993e-05
82,ACAP2,1.7640666277466068e-05
2525,DMD,1.763901460728553e-05
10045,TUBB6,1.759707745918604e-05
4096,HIST1H3F,1.758451529623856e-05
1538,CCT3,1.755786764176238e-05
2129,CRTC1,1.7527547418589178e-05
8231,SEC61G,1.7503401346739512e-05
5271,MAPK10,1.7444993030087868e-05
7938,RPL6,1.7444000385379555e-05
1382,CASP9,1.7436537090221602e-05
1321,CALR,1.7427238074564963e-05
7166,PRKAA2,1.7402589104711716e-05
10043,TUBB2A,1.739757600320174e-05
184,ADCY9,1.739391984286315e-05
1611,CDC16,1.7393646415196318e-05
2025,COPS3,1.7377296212008385e-05
8733,SMURF2,1.7360858530952764e-05
813,AXIN1,1.735946503711279e-05
4489,IRF3,1.7321324895050237e-05
1999,COL6A1,1.730399356898278e-05
9797,TP53RK,1.730023025122963e-05
6579,PDGFA,1.7288644791663572e-05
5778,MUT,1.7287134172341632e-05
4765,KIFAP3,1.7281284470326543e-05
7281,PSMD11,1.72656702047264e-05
7405,PXN,1.7258633957421938e-05
8656,SLC9A3,1.7246667698381875e-05
7550,RAPGEF1,1.723793724645125e-05
9049,STAT5A,1.7221715564538988e-05
9203,SYVN1,1.7212121311488843e-05
4091,HIST1H2BO,1.7201031428289052e-05
6582,PDGFD,1.719525316683448e-05
4098,HIST1H3H,1.7188540102954272e-05
5984,NDUFB7,1.7165370634313167e-05
1737,CEP70,1.716111364097755e-05
8743,SNAPC2,1.715873355813904e-05
3737,GNG5,1.7154160492465894e-05
6529,PCK2,1.7118938260934487e-05
6682,PGM2,1.7106921259609904e-05
7895,RPL10A,1.7068292835248783e-05
1784,CHEK2,1.7043142764805453e-05
6012,NEIL2,1.7033017793380075e-05
10704,ZFYVE16,1.7026298059837824e-05
1300,CACNA1C,1.7024042952803378e-05
2237,CXCR4,1.698312703848177e-05
6248,NUDC,1.6978839159957734e-05
8154,SCD,1.6930524842925148e-05
6269,NUF2,1.692060037542093e-05
10093,U2AF1L4,1.691696740908291e-05
4858,LAMA5,1.688328903570052e-05
9225,TAF1C,1.6881267324081887e-05
1990,COL4A1,1.687953709742592e-05
7434,RAB11B,1.6869962156708704e-05
9832,TRAF1,1.684812052666565e-05
3989,HDAC8,1.6845643632188093e-05
4774,KLC4,1.68154656915357e-05
10367,VPS28,1.680404346160458e-05
7969,RPS21,1.6792138380266736e-05
6280,NUP188,1.67848288679824e-05
4128,HLA-DRB1,1.6725269838424595e-05
476,APBB1,1.6723142190944175e-05
9951,TSG101,1.671529275305134e-05
2103,CREB3L2,1.671094649811249e-05
8966,SRP14,1.6691442908509317e-05
4485,IRF1,1.6665235112314556e-05
3340,FGFR1,1.6654075867651185e-05
8053,RUNX1,1.6651225952776153e-05
472,APAF1,1.6643428771728324e-05
4684,KIAA0196,1.6643086987104433e-05
1729,CEP192,1.6576897692825828e-05
5761,MTR,1.6563121716445676e-05
5945,NDEL1,1.6552285451254532e-05
5732,MTF1,1.655144446462377e-05
7925,RPL32,1.6545825753028636e-05
5537,MLST8,1.6535903987313638e-05
6521,PCF11,1.6524852398126255e-05
1152,C1QA,1.6517099685350226e-05
3312,FDPS,1.651436670970614e-05
5286,MAPKAPK2,1.648488583240438e-05
3961,HAUS3,1.647186406513649e-05
1661,CDK2,1.64506566575321e-05
7944,RPLP0,1.6438202236389843e-05
10398,VWF,1.6406209870358276e-05
6322,OCRL,1.6384050423895885e-05
3343,FGFR2,1.6370850522662296e-05
7967,RPS2,1.636888056162014e-05
236,AGPAT3,1.633770459954156e-05
4619,KCNE3,1.6309368734920197e-05
4112,HIST3H2BB,1.6285773668956747e-05
9228,TAF3,1.62805715701025e-05
2003,COL7A1,1.627995404580072e-05
6981,POLR1B,1.6277712127341295e-05
4093,HIST1H3B,1.6245839839475942e-05
3487,FURIN,1.624341641798511e-05
3988,HDAC7,1.621145609494061e-05
3729,GNB2,1.6205949372778588e-05
10454,WDR61,1.6160000895892014e-05
9234,TAF6L,1.6140618423789488e-05
8690,SMAP1,1.6120957326361157e-05
8892,SPCS1,1.611381707203959e-05
2442,DGAT1,1.610447703824364e-05
1577,CD44,1.6096844990839323e-05
4144,HMGCR,1.609551002821683e-05
6847,PLCB3,1.6082132709053317e-05
4530,ITGAL,1.6067917880381907e-05
3009,ETV5,1.6043004723671655e-05
5966,NDUFA5,1.602932261530572e-05
8458,SKP2,1.6023854157291103e-05
244,AGRN,1.597685824984515e-05
3230,FAS,1.5971613239019488e-05
5708,MSN,1.5970238848527475e-05
2867,ELOVL5,1.5961733088332154e-05
5968,NDUFA7,1.5942772597062807e-05
2104,CREB3L4,1.58521807984121e-05
7427,QTRT1,1.5851097994466448e-05
7317,PTEN,1.5845606482947425e-05
3013,EVC2,1.5838190836976633e-05
5994,NDUFS6,1.5835372194973074e-05
10405,WASF2,1.5832438403042313e-05
8211,SEC13,1.5821389608233333e-05
4656,KDM1A,1.5808554247944183e-05
3064,FADS1,1.5759850592298964e-05
6610,PDS5A,1.5759690699304394e-05
4084,HIST1H2BH,1.5731591935701334e-05
3937,H2AFV,1.5728678190586063e-05
2864,ELN,1.5704372050278766e-05
10494,WRN,1.5700114844846143e-05
7921,RPL29,1.569048696126174e-05
2811,EIF2B4,1.5677130740462313e-05
5995,NDUFS7,1.5669489820879788e-05
216,AFF1,1.5659262496278905e-05
6283,NUP214,1.565125607345845e-05
6219,NSMCE1,1.5609661117493418e-05
10507,XAB2,1.5606331529100386e-05
6852,PLCG2,1.558833307364274e-05
3296,FBXW9,1.5586886286528694e-05
7108,PPP2R5A,1.5586646868279366e-05
6922,PMF1,1.5583181479045675e-05
3735,GNG12,1.5576871174097015e-05
9033,STAM2,1.556137468904458e-05
4039,HGS,1.5517219159623718e-05
1917,CLTA,1.5511761466304217e-05
5734,MTFMT,1.5494779890083795e-05
7077,PPP1R12A,1.5472943174079145e-05
4405,IMPA1,1.5448052607343224e-05
9220,TAF12,1.5430142831772942e-05
312,ALDH9A1,1.5403290948239162e-05
1940,CNKSR1,1.5402410044301335e-05
7486,RABEP1,1.5393651296435457e-05
1641,CDH1,1.5352712328929276e-05
6779,PIK3CG,1.5328922135674578e-05
8545,SLC26A1,1.5312353803026852e-05
1386,CAT,1.5288508795280748e-05
738,ATP1B1,1.5265938773702567e-05
6773,PIK3C2A,1.5234180017441846e-05
7907,RPL22,1.5231701594258923e-05
2749,EDNRB,1.5222174769856057e-05
4863,LAMC2,1.5219392620480221e-05
7964,RPS16,1.5174702625568688e-05
7001,POLR3E,1.5145538879825546e-05
7742,RHOC,1.5133514630441334e-05
2793,EHHADH,1.5122491485459915e-05
7511,RAD52,1.5113288723311004e-05
62,ABL2,1.5090780867847814e-05
6795,PIP4K2B,1.507912790062759e-05
4050,HIF1A,1.5073247983766491e-05
6430,PAK6,1.5073066222616769e-05
916,BCR,1.5051947726236063e-05
8703,SMARCD3,1.5050428161290397e-05
6386,OXA1L,1.5049934128687535e-05
4771,KITLG,1.5045046026128917e-05
3986,HDAC5,1.5018839329883349e-05
4855,LAMA2,1.5011252492950297e-05
768,ATP6V0C,1.5003371651736494e-05
4908,LDLRAP1,1.4995219990755226e-05
6296,NUPL2,1.4988166332203107e-05
6282,NUP210,1.4955317365879987e-05
1567,CD33,1.488173154837906e-05
5186,MAD2L2,1.4877540448528984e-05
1735,CEP63,1.4866977141554554e-05
9358,TDRD6,1.4855297198804825e-05
570,ARHGEF1,1.482613324795396e-05
6292,NUP88,1.4821250510320938e-05
10173,UBTF,1.4819750846256215e-05
4522,ITGA3,1.4810188936052417e-05
4631,KCNN4,1.4805072392871824e-05
98,ACO1,1.4796361541540977e-05
5977,NDUFB10,1.4793863743224077e-05
8209,SEC11A,1.4787759368317666e-05
7368,PTPRJ,1.4776539487826312e-05
2263,CYCS,1.4726523505304867e-05
38,ABCD1,1.4708398897138427e-05
7931,RPL37,1.4703518074664037e-05
8005,RRAGA,1.469736267759677e-05
5184,MAD2L1,1.4688098150372753e-05
3727,GNB1,1.4671313117569767e-05
8647,SLC7A1,1.4668158929441989e-05
4071,HIST1H2AE,1.46432753986403e-05
6786,PIKFYVE,1.4622844014848642e-05
658,ASAP2,1.4620284113353907e-05
8271,SEPSECS,1.4606912092482652e-05
9235,TAF7,1.4586252497722923e-05
2281,CYP51A1,1.4561087021674597e-05
8195,SDHA,1.4553036029077213e-05
4632,KCNQ1,1.4552631881739396e-05
3722,GNAI2,1.4537638721470523e-05
9353,TDG,1.4525995975680836e-05
530,ARF5,1.4515690334800636e-05
320,ALG13,1.4489570883077144e-05
4555,ITPR1,1.4485147978368e-05
4763,KIF4A,1.4466299071112478e-05
2521,DLL4,1.445509023450488e-05
5960,NDUFA12,1.4437720256392613e-05
11164,ZWILCH,1.4428774327348912e-05
7995,RPS9,1.4396724602450972e-05
7369,PTPRK,1.4395228090162523e-05
9184,SYNJ1,1.4374643869338946e-05
3638,GGPS1,1.4314364420187076e-05
10242,URM1,1.4309016267415149e-05
1672,CDK9,1.4305652197394308e-05
7901,RPL15,1.4296534025788513e-05
4075,HIST1H2AK,1.4291462354739573e-05
225,AGAP3,1.4287136291511418e-05
4218,HSD17B4,1.4282712240287764e-05
7979,RPS3,1.4255186903158531e-05
739,ATP1B3,1.4251230914379238e-05
3978,HCLS1,1.423598596418812e-05
9103,STUB1,1.423240260053787e-05
6604,PDP1,1.4216272440902545e-05
7435,RAB11FIP1,1.4210482141111408e-05
7908,RPL22L1,1.4189815200674835e-05
5978,NDUFB11,1.4185919169307227e-05
6155,NOTCH1,1.418338099357951e-05
6293,NUP93,1.418080151088711e-05
9602,TMEM173,1.4173765961253628e-05
7104,PPP2R2D,1.4169796563014467e-05
4205,HS2ST1,1.416193030297454e-05
453,AP1M1,1.4156679541084298e-05
2210,CUL1,1.4152954706066094e-05
1857,CLASP1,1.4152407134396037e-05
4541,ITGB6,1.4148437594772535e-05
3732,GNB5,1.414411239907692e-05
3655,GINS1,1.4132290770983393e-05
5364,MDH2,1.4124259198793172e-05
10092,U2AF1,1.412325122177508e-05
9919,TRMT61A,1.4121742597804033e-05
9862,TREM2,1.4096962313258332e-05
9940,TSC1,1.4088307159509073e-05
5991,NDUFS3,1.4086039237672419e-05
9724,TNFRSF10A,1.4073574883105139e-05
10149,UBE4A,1.4069567133916212e-05
8968,SRP54,1.405870552704247e-05
5962,NDUFA2,1.40415380518899e-05
8342,SFTPA2,1.4025041393966448e-05
9206,TAB3,1.4020504869012466e-05
7075,PPP1CB,1.4006076227264412e-05
1669,CDK6,1.4000769268726834e-05
10570,YWHAB,1.399721754988985e-05
1506,CCNB1,1.3990329137068504e-05
6288,NUP54,1.398488154075258e-05
6476,PARP2,1.3977132939894195e-05
3524,GABARAP,1.396527062497582e-05
8980,SRRM1,1.3954132007525207e-05
7313,PTCH1,1.3953299821714346e-05
4772,KLC1,1.3941445010564517e-05
8604,SLC38A5,1.3928989821701329e-05
7362,PTPRB,1.3920800816958645e-05
8969,SRP68,1.3914899192658281e-05
468,AP4B1,1.3895291387965558e-05
2769,EFNA1,1.389414422196576e-05
2352,DCTN4,1.3892915640831495e-05
6426,PAK1,1.3886791482283693e-05
2860,ELMO2,1.3878532033992578e-05
5071,LRP1,1.3846539020557512e-05
7983,RPS5,1.3821192593227877e-05
4038,HGF,1.3817146926752545e-05
8962,SRGAP3,1.380136095426438e-05
10509,XBP1,1.3786561876007506e-05
2806,EIF2AK3,1.3781413796140831e-05
10127,UBE2I,1.3767157569633836e-05
5274,MAPK13,1.3754511132901826e-05
9442,THG1L,1.3744999930956133e-05
6384,OTUD7B,1.3721708189750305e-05
6037,NFATC1,1.3720842479573255e-05
5257,MAP3K7,1.3717535187997607e-05
3043,EXT1,1.3717396438035661e-05
6284,NUP35,1.3701282590370913e-05
5318,MBD2,1.3695681122479678e-05
4513,ISY1,1.3683849185606679e-05
2929,EPHA4,1.3678586987216827e-05
3717,GNA12,1.3652615850099017e-05
534,ARFGAP3,1.3640870256814707e-05
1740,CEP78,1.363995504430722e-05
2931,EPHB3,1.3639471403665153e-05
4497,IRS1,1.3628358248872164e-05
2198,CTSD,1.3609597345142478e-05
9981,TSPYL2,1.3608885989817405e-05
8905,SPHK2,1.359830694778015e-05
2596,DOCK6,1.3579716446662142e-05
10336,VDAC3,1.355797987400666e-05
311,ALDH7A1,1.3552767356427554e-05
1616,CDC27,1.3545110823542927e-05
1036,BUB3,1.351874100914931e-05
7525,RALGDS,1.3503578605222034e-05
3949,HADHA,1.3495115758224494e-05
6203,NRF1,1.349481998213028e-05
6984,POLR1E,1.3490389216413562e-05
7542,RAP1A,1.348674105470921e-05
10128,UBE2J1,1.3466622082456927e-05
4746,KIF18A,1.3461289065652693e-05
4042,HHEX,1.345569026970276e-05
3394,FLT1,1.3455398683795203e-05
10115,UBE2C,1.3452446844024297e-05
4569,JAK2,1.342207724667114e-05
6055,NFKBIE,1.3421167858058862e-05
2176,CTBP2,1.3404591455367354e-05
7927,RPL34,1.3397579245464022e-05
5944,NDE1,1.3387155723220391e-05
4595,KALRN,1.3384552645644677e-05
7000,POLR3D,1.3376316166576666e-05
6285,NUP37,1.3371981336761907e-05
363,AMT,1.3371462077309378e-05
1712,CENPE,1.336187415326151e-05
10132,UBE2L6,1.3357104030229895e-05
2286,CYTH2,1.3330868040030525e-05
336,ALMS1,1.3326404564668774e-05
5553,MMP2,1.3325394239525569e-05
7918,RPL27,1.3320085987035012e-05
10406,WASF3,1.331625535254506e-05
750,ATP5E,1.3304307881061124e-05
2028,COPS6,1.3301484877418309e-05
10228,UPF3B,1.3262729285287924e-05
1576,CD40,1.3260931355660524e-05
6279,NUP160,1.3249384322587223e-05
706,ATG16L1,1.322201807826017e-05
1979,COL12A1,1.319826181557323e-05
1798,CHMP1B,1.3186680437788239e-05
5780,MVD,1.317677712915355e-05
2831,EIF4E,1.3173233745461105e-05
7460,RAB31,1.3170114756061673e-05
8283,SERP1,1.3154261082949967e-05
1539,CCT4,1.3131696689109381e-05
4525,ITGA6,1.3126676167920857e-05
5245,MAP2K7,1.3112476988550106e-05
7869,ROCK1,1.3107784995943697e-05
9066,STK11,1.309454504140926e-05
8261,SENP2,1.3092843825072228e-05
10130,UBE2K,1.3092733426735601e-05
10232,UQCR11,1.3072572009556684e-05
8202,SDHC,1.3062124661770232e-05
10024,TTF1,1.3055486672405219e-05
9245,TAOK1,1.3051463417486257e-05
5980,NDUFB3,1.3050816886015163e-05
5054,LPIN3,1.3033461710052144e-05
8627,SLC44A2,1.303165477131259e-05
6428,PAK2,1.3009259502784795e-05
8517,SLC25A16,1.3009085824722053e-05
99,ACO2,1.3005240563975698e-05
310,ALDH6A1,1.3003003898005315e-05
2140,CS,1.299416758026968e-05
9911,TRMT1,1.2978700843345992e-05
7110,PPP2R5C,1.2971697491082067e-05
9006,SSX2IP,1.2964439421330016e-05
6263,NUDT21,1.2952470902405366e-05
5961,NDUFA13,1.2910584604460732e-05
2102,CREB3L1,1.2897711147493632e-05
3510,FZD6,1.2880241407541549e-05
7968,RPS20,1.2853539849489748e-05
4570,JAK3,1.2803877999308848e-05
5983,NDUFB6,1.278498004398857e-05
316,ALG10,1.2780156465962678e-05
10122,UBE2E3,1.277992246891359e-05
7063,PPM1A,1.2777144857304498e-05
4671,KDR,1.2759121542033497e-05
3065,FADS2,1.2755418366885771e-05
3303,FCGR3A,1.2741783344092885e-05
8496,SLC1A4,1.2691887337668872e-05
9918,TRMT6,1.2682480153304054e-05
4557,ITPR3,1.267574427698238e-05
2789,EHD2,1.2673098127207439e-05
4383,IL2RA,1.2672633109262349e-05
10113,UBE2A,1.2669607956675796e-05
4498,IRS2,1.2668904453396233e-05
6775,PIK3C3,1.2639057837031504e-05
9465,TICAM1,1.2624033109121823e-05
8988,SSBP1,1.2595234067420008e-05
1525,CCNT2,1.2519619273868662e-05
3512,FZD8,1.2517506259858744e-05
9003,SSRP1,1.249644943142742e-05
2101,CREB3,1.2492183161150194e-05
10129,UBE2J2,1.2484150406832074e-05
7540,RANGAP1,1.2459497504268258e-05
3990,HDAC9,1.2459490690525525e-05
2859,ELMO1,1.2458133801702003e-05
8230,SEC61B,1.2453609747299109e-05
3984,HDAC3,1.2415080331388359e-05
6853,PLCH1,1.2398913556543023e-05
2027,COPS5,1.2394118190920486e-05
3960,HAUS2,1.2377199545372701e-05
1406,CBX5,1.2359655917147341e-05
7940,RPL7A,1.2354220363956887e-05
5916,NCBP1,1.234063013555442e-05
6090,NIPBL,1.2333325920482324e-05
7544,RAP1GAP,1.2327796125182884e-05
8831,SNX4,1.2327412587710163e-05
6417,PAFAH1B1,1.232271086784373e-05
9133,SUFU,1.2322393384914895e-05
8655,SLC9A1,1.225304542104438e-05
4047,HIBCH,1.2239931132770247e-05
8795,SNRPB,1.2216660012033851e-05
9147,SUPT16H,1.22049634592477e-05
7482,RAB8A,1.2196929872761057e-05
8820,SNX2,1.2164319655246695e-05
9816,TPR,1.2138461908888915e-05
10087,TYROBP,1.2133889494236883e-05
6846,PLCB2,1.2116702165835354e-05
271,AKAP1,1.2114436870355951e-05
574,ARHGEF12,1.211353696188684e-05
8232,SEC62,1.2104061658172545e-05
8744,SNAPC3,1.2099598571656801e-05
2186,CTNNA1,1.2069955015083277e-05
5811,MYL9,1.2058009263481696e-05
6681,PGM1,1.205556072457844e-05
8971,SRP9,1.2049757381596202e-05
5932,NCOA1,1.204941368195822e-05
8813,SNX12,1.2025763365041495e-05
4528,ITGA9,1.2024089738979718e-05
7998,RPTOR,1.2017757930876244e-05
7252,PSD4,1.2007436750078307e-05
714,ATG4D,1.2003430628072264e-05
5039,LOXL2,1.1995147189877068e-05
5246,MAP3K1,1.199040941638047e-05
8648,SLC7A11,1.198556369884384e-05
3332,FGD3,1.1978368922663882e-05
7632,RBM8A,1.1976632532350296e-05
748,ATP5C1,1.1971014596415039e-05
8557,SLC2A1,1.1962983037796867e-05
4767,KIFC3,1.196031344423869e-05
521,AQR,1.1951222108909686e-05
135,ACTR2,1.1948556166120082e-05
1373,CASP1,1.1948544991223177e-05
941,BIRC2,1.1946039856716503e-05
5351,MCM7,1.1938727929276911e-05
9448,THOC6,1.1934847274460618e-05
10476,WFS1,1.1933390679038561e-05
2509,DLD,1.1932320334213825e-05
10041,TUBA1C,1.1926613683827397e-05
8443,SIRT3,1.192000486790553e-05
986,BRCA2,1.190851459084067e-05
3390,FLNB,1.1898608223176028e-05
3718,GNA13,1.1886457942555085e-05
6452,PAPSS1,1.1883072937735051e-05
4478,IQSEC2,1.188187937774959e-05
3630,GFPT2,1.1876373827900667e-05
2713,E2F5,1.1875597291246884e-05
4956,LIN37,1.1873963106268093e-05
7113,PPP3CA,1.1873002623675487e-05
4519,ITGA1,1.1869981653070191e-05
5280,MAPK7,1.1855496576028092e-05
2937,EPN1,1.1854797696006289e-05
5526,MLF1,1.1848554184707299e-05
8745,SNAPC4,1.1812294967720267e-05
7003,POLR3GL,1.178600939855283e-05
2834,EIF4EBP1,1.1784215962343035e-05
470,AP4M1,1.1781763468285624e-05
4230,HSP90AB1,1.1777883744693659e-05
8803,SNRPG,1.1774880389426611e-05
5943,NDC80,1.1765052665151206e-05
8688,SMAD9,1.1752012111697032e-05
10331,VCL,1.1740835880402756e-05
5288,MAPKAPK5,1.1737959277214627e-05
1517,CCNH,1.1705662255569503e-05
5340,MCEE,1.169521855925491e-05
6666,PFN1,1.168766984103688e-05
7985,RPS6KA1,1.1680759744500882e-05
8441,SIRT1,1.1669843658086603e-05
4120,HK3,1.1652543428707618e-05
10368,VPS29,1.1649844948669053e-05
8504,SLC22A3,1.1649756625440834e-05
2943,EPS15L1,1.1646804648695762e-05
1501,CCL3,1.163954491764011e-05
11165,ZWINT,1.1634129073784676e-05
3950,HADHB,1.162617197576146e-05
3380,FKBP9,1.1623836688748121e-05
2024,COPS2,1.1608787823127806e-05
6281,NUP205,1.1586576246932404e-05
6053,NFKBIB,1.1582081969237106e-05
8894,SPCS3,1.1578000888307499e-05
7370,PTPRM,1.1575576931436378e-05
7074,PPP1CA,1.1575192861703097e-05
6828,PLA2G4C,1.1548121708671033e-05
9177,SYK,1.15409522847652e-05
5191,MAFB,1.1535054998536618e-05
1664,CDK4,1.1524282188829077e-05
4748,KIF1C,1.1508866460019363e-05
7936,RPL4,1.1496151815803247e-05
4029,HES1,1.149236997025584e-05
839,B4GALT7,1.1487509951961623e-05
8583,SLC35B2,1.148427507010693e-05
704,ATG10,1.147863161042787e-05
7183,PRKCI,1.1466944410266377e-05
3037,EXOSC4,1.1462035504140343e-05
7887,RPE,1.144878845053244e-05
1978,COL10A1,1.1444777118322454e-05
4493,IRF7,1.1443935498570785e-05
3532,GADD45B,1.1441550999992709e-05
5055,LPL,1.1436544381437076e-05
5739,MTHFD2,1.1425180677301489e-05
9028,STAG2,1.1401342702791558e-05
9941,TSC2,1.140079662544753e-05
3338,FGF2,1.139807708506319e-05
454,AP1M2,1.1395076851176219e-05
5964,NDUFA4,1.1391326019896462e-05
2343,DCN,1.1377768205770385e-05
3719,GNA14,1.1363390959436752e-05
2861,ELMO3,1.1360077224618582e-05
670,ASF1A,1.1333025948992224e-05
3246,FBP1,1.1329976664598008e-05
2060,COX7A2,1.1317865122240944e-05
6973,POLG2,1.1313139080252418e-05
4067,HIST1H1D,1.1292579994058262e-05
6181,NR1D1,1.129143518640446e-05
2121,CRKL,1.1274768279999028e-05
7536,RANBP2,1.1270952683872792e-05
8081,S1PR1,1.1264372013245568e-05
1855,CKS1B,1.1251652717816704e-05
7439,RAB11FIP5,1.1248395321589593e-05
7843,RNF31,1.1243909522125233e-05
2350,DCTN2,1.1236435798239315e-05
6742,PI4KB,1.1236246682135341e-05
4665,KDM5A,1.1233098577370434e-05
2691,DYNC1I2,1.1231549820405025e-05
898,BCL2,1.1228716243544695e-05
1986,COL1A2,1.1218149398709661e-05
8396,SHARPIN,1.1204553205519555e-05
9436,THBS1,1.1201842084099885e-05
2927,EPHA1,1.119545836215908e-05
8845,SOD1,1.1189092334645396e-05
2006,COL9A2,1.1157450367923397e-05
6799,PIP5K1C,1.1140305420772515e-05
6841,PLAU,1.1138954477073727e-05
3046,EXTL3,1.112731470146199e-05
450,AP1B1,1.109053297733057e-05
6040,NFATC3,1.108723279285274e-05
5157,LY96,1.1081059184629812e-05
6112,NLRX1,1.1075686804290924e-05
4952,LIMK1,1.107512403750049e-05
7163,PRIM1,1.107336454621278e-05
528,ARF3,1.1060254594104688e-05
2063,COX7C,1.1055619279431993e-05
5139,LSS,1.1051158822173745e-05
5426,MET,1.1023219936900065e-05
7209,PRPF19,1.1021897828501236e-05
10504,WWP1,1.0970799101760721e-05
10619,ZC3H11A,1.0958155866580555e-05
292,AKT1S1,1.0956858876636051e-05
8628,SLC44A3,1.0947076385511205e-05
10588,ZBTB17,1.0941062939359917e-05
8651,SLC7A6,1.0927784053745752e-05
1801,CHMP4A,1.092259691900265e-05
8674,SLIT3,1.091819616520367e-05
8560,SLC2A12,1.0903439897843507e-05
749,ATP5D,1.0899897461987743e-05
5407,MEF2C,1.0894685967927513e-05
1303,CACNA2D2,1.0892272456540188e-05
362,AMPD3,1.0881092357590998e-05
5402,MED6,1.0867950406197206e-05
2770,EFNA4,1.0859242446223597e-05
4780,KLF2,1.0852493379003975e-05
5969,NDUFA8,1.0841118039086093e-05
5924,NCK2,1.0826807239265708e-05
1544,CCT8,1.0817714396492961e-05
10123,UBE2F,1.0816125232246612e-05
1502,CCL4,1.0794837845904062e-05
3279,FBXO4,1.0794425157641012e-05
657,ASAP1,1.079099886873628e-05
5393,MED24,1.0772395012500406e-05
7651,RCC2,1.075235644788081e-05
1306,CACNB3,1.0750929522465377e-05
5733,MTF2,1.0738020585486188e-05
5993,NDUFS5,1.0724934093298854e-05
2622,DPP4,1.0717995427540654e-05
2868,ELOVL6,1.071548453275284e-05
6774,PIK3C2B,1.0711561393988562e-05
2298,DAG1,1.0701530853706431e-05
7807,RNF135,1.0699527970363494e-05
